Response No.,Tab No.,Survey Date,AC Name,Mandal Name,Village Name
27056,447,6/26/2015,Tiruvuru,Gampalagudem,UMMADADEVARAPALLI
27057,293,6/21/2015,Jaggaiahpeta,Nadigama,Jonnalagadda
27061,220,6/7/2015,Nandigama,Kanchikacherla,Vemulapalli
27072,335,7/10/2015,Tiruvuru,Tiruvuru,Anjaneyapuram
27074,339,6/12/2015,Tiruvuru,Tiruvuru,Kakarla
27078,237,6/4/2015,Jaggaiahpeta,Jaggaiahpeta,Gandrai
27078,124,6/9/2015,Jaggaiahpeta,Vatsavai,Vemulanarva
27078,17,6/7/2015,Tiruvuru,Vissannapeta,Chandrupatla
27079,387,6/7/2015,Tiruvuru,A.Konduru,Koduru
27079,356,6/11/2015,Mylavaram,Reddygudem,Reddygudem
27079,194,7/18/2015,Mylavaram,Ibrahimpatnam,Kondapalli
27080,80,6/24/2015,Mylavaram,Ibrahimpatnam,Kotikalapudi
27081,241,6/19/2015,Jaggaiahpeta,Jaggaiahpeta,Gandrai
27081,246,6/29/2015,Jaggaiahpeta,Jaggaiahpeta,S M Peta
27083,119,6/17/2015,Jaggaiahpeta,Vatsavai,Pedamodugapalli
27084,360,6/11/2015,Mylavaram,Mylavaram,Intermediate
27084,28,6/21/2015,Tiruvuru,Gampalagudem,TUNIKIPADU
27085,306,6/26/2015,Jaggaiahpeta,Nadigama,Konduru
27088,489,6/28/2015,Jaggaiahpeta,Penuganchiprolu,Nawabpeta
27089,202,6/10/2015,Nandigama,Kanchikacherla,Pendyala
27090,183,6/14/2015,Mylavaram,G. Konduru,Koduru
27090,498,6/22/2015,Jaggaiahpeta,Penuganchiprolu,Anigallapadu
27091,119,6/16/2015,Jaggaiahpeta,Vatsavai,Pedamodugapalli
27095,253,6/19/2015,Jaggaiahpeta,Jaggaiahpeta,Intermediate
27097,269,7/17/2015,Mylavaram,Ibrahimpatnam,Kondapalli
27100,215,6/24/2015,Nandigama,Kanchikacherla,Moguluru
27101,285,6/28/2015,Intermediate,Intermediate,Intermediate
27102,462,7/5/2015,Tiruvuru,Gampalagudem,PENUGOLANU
27103,427,7/6/2015,Tiruvuru,Vissannapeta,Vissannapeta
27104,125,7/18/2015,Jaggaiahpeta,Vatsavai,Makkapeta
27107,268,6/12/2015,Mylavaram,Reddygudem,Intermediate
27107,29,6/16/2015,Nandigama,Veerullapadu,Intermediate
27107,367,6/19/2015,Mylavaram,Mylavaram,pullur
27108,469,6/10/2015,Tiruvuru,Gampalagudem,KONIJARAL
27112,454,6/22/2015,Tiruvuru,Gampalagudem,GAMPALAGUDEM
27117,294,5/26/2015,Jaggaiahpeta,Nadigama,Domaluru
27120,488,6/1/2015,Jaggaiahpeta,Penuganchiprolu,Sivapuram
27121,488,5/30/2015,Jaggaiahpeta,Penuganchiprolu,Lingaguduam
27123,54,7/19/2015,Mylavaram,Ibrahimpatnam,Kondapalli
27125,34,6/24/2015,Tiruvuru,Vissannapeta,Intermediate
27127,135,6/3/2015,Jaggaiahpeta,Vatsavai,Gopinenipalem
27128,11,7/6/2015,Tiruvuru,Vissannapeta,Vissannapeta
27129,399,5/24/2015,Tiruvuru,A.Konduru,Marepalli
27131,161,5/25/2015,Jaggaiahpeta,Jaggaiahpeta,Vedadri
27133,67,7/14/2015,Intermediate,Intermediate,Intermediate
27137,89,5/30/2015,Jaggaiahpeta,Vatsavai,Vemavaram
27137,152,7/8/2015,Nandigama,Chanderlapadu,Muppalla
27141,267,6/12/2015,Mylavaram,Reddygudem,Reddygudem
27142,125,7/6/2015,Jaggaiahpeta,Vatsavai,Makkapeta
27143,194,6/3/2015,Mylavaram,G. Konduru,Koduru
27144,368,6/24/2015,Mylavaram,Mylavaram,Intermediate
27145,149,7/8/2015,Nandigama,Chanderlapadu,Muppalla
27146,440,6/9/2015,Nandigama,Veerullapadu,Ponnavaram
27147,133,6/21/2015,Jaggaiahpeta,Vatsavai,Kanneveedu
27149,149,5/24/2015,Nandigama,Chanderlapadu,Munagalapalli
27149,310,6/16/2015,Jaggaiahpeta,Nadigama,Rudravaram
27149,460,7/7/2015,Tiruvuru,Gampalagudem,Intermediate
27150,330,7/9/2015,Tiruvuru,Tiruvuru,Choutapalli
27151,175,7/21/2015,Intermediate,Intermediate,Intermediate
27154,182,6/1/2015,Mylavaram,G. Konduru,Duggiralapadu
27158,155,7/4/2015,Jaggaiahpeta,Jaggaiahpeta,Budavada
27160,204,7/10/2015,Nandigama,Kanchikacherla,Kanchikacherla
27161,451,5/24/2015,Tiruvuru,Gampalagudem,KANUMURU
27163,310,6/23/2015,Jaggaiahpeta,Nadigama,Rudravaram
27167,140,6/22/2015,Jaggaiahpeta,Vatsavai,Kanneveedu
27170,248,7/2/2015,Nandigama,Chanderlapadu,Thurlapadu
27171,447,6/14/2015,Tiruvuru,Gampalagudem,NEMALI
27173,211,5/23/2015,Nandigama,Kanchikacherla,Perakalapadu
27173,63,5/28/2015,Mylavaram,Ibrahimpatnam,Elaprolu
27176,11,6/19/2015,Tiruvuru,Vissannapeta,Intermediate
27177,479,6/11/2015,Jaggaiahpeta,Penuganchiprolu,Anigallapadu
27178,263,6/19/2015,Mylavaram,Mylavaram,pullur
27179,276,6/10/2015,Mylavaram,Reddygudem,Intermediate
27179,291,6/25/2015,Nandigama,Nandigama,Munagacherla
27179,467,6/29/2015,Tiruvuru,Gampalagudem,LINGALA
27179,311,7/7/2015,Nandigama,Chanderlapadu,Konayapalem
27180,366,5/28/2015,Mylavaram,Reddygudem,Moddulaparva
27182,239,6/14/2015,Jaggaiahpeta,Jaggaiahpeta,S M Peta
27185,498,7/17/2015,Intermediate,Intermediate,Intermediate
27186,295,7/3/2015,Nandigama,Nandigama,Kanchela
27186,416,7/7/2015,Tiruvuru,Tiruvuru,Choutapalli
27187,109,6/11/2015,Nandigama,Veerullapadu,Dachavaram
27189,378,6/13/2015,Mylavaram,Mylavaram,pullur
27189,181,7/9/2015,Mylavaram,G. Konduru,Velagaleru
27191,76,5/21/2015,Mylavaram,Ibrahimpatnam,Damuluru
27191,355,6/12/2015,Mylavaram,Mylavaram,Intermediate
27192,181,6/14/2015,Mylavaram,G. Konduru,Koduru
27196,133,6/23/2015,Jaggaiahpeta,Vatsavai,Kanneveedu
27196,76,7/10/2015,Nandigama,Kanchikacherla,Paritala
27201,177,6/7/2015,Mylavaram,G. Konduru,Kattubadipalem
27201,202,6/19/2015,Nandigama,Kanchikacherla,Keesara
27202,190,6/12/2015,Mylavaram,G. Konduru,Chevuturu
27203,77,6/27/2015,Mylavaram,Ibrahimpatnam,Kotikalapudi
27203,136,6/28/2015,Jaggaiahpeta,Vatsavai,Dabbagupalli
27205,272,6/11/2015,Mylavaram,Reddygudem,Intermediate
27209,494,6/21/2015,Jaggaiahpeta,Penuganchiprolu,Penuganchiprolu
27215,424,6/12/2015,Nandigama,Veerullapadu,Ponnavaram
27216,35,7/3/2015,Tiruvuru,Vissannapeta,Vissannapeta
27220,144,6/22/2015,Nandigama,Veerullapadu,Intermediate
27221,357,7/23/2015,Intermediate,Intermediate,Intermediate
27223,38,5/31/2015,Tiruvuru,Gampalagudem,SATYALAPADU
27223,379,6/8/2015,Mylavaram,Mylavaram,Chandragudem
27224,472,7/3/2015,Jaggaiahpeta,Penuganchiprolu,Konakanchi
27224,232,7/12/2015,Nandigama,Chanderlapadu,Thurlapadu
27226,374,6/27/2015,Mylavaram,Mylavaram,pullur
27226,10,7/14/2015,Nandigama,Kanchikacherla,Kanchikacherla
27228,402,6/29/2015,Tiruvuru,A.Konduru,Ramachandrapuram
27228,122,7/8/2015,Jaggaiahpeta,Vatsavai,Makkapeta
27229,306,7/16/2015,Nandigama,Veerullapadu,Alluru
27232,143,6/30/2015,Nandigama,Chanderlapadu,Bobbillapadu
27233,393,6/18/2015,Tiruvuru,A.Konduru,Khampampadu
27234,102,6/4/2015,Mylavaram,Vijayawada (R),Jakkampudi
27237,215,7/13/2015,Nandigama,Kanchikacherla,Kanchikacherla
27240,460,5/28/2015,Tiruvuru,Gampalagudem,ANUMULLANKA
27248,302,6/9/2015,Jaggaiahpeta,Nadigama,Somavaram
27248,140,6/17/2015,Jaggaiahpeta,Vatsavai,Kanneveedu
27249,435,6/24/2015,Tiruvuru,Vissannapeta,Putrela
27250,277,7/12/2015,Intermediate,Intermediate,Intermediate
27256,204,6/24/2015,Nandigama,Kanchikacherla,Moguluru
27257,177,6/11/2015,Mylavaram,G. Konduru,Kavuluru
27258,182,6/2/2015,Mylavaram,G. Konduru,Duggiralapadu
27259,194,6/11/2015,Mylavaram,G. Konduru,Koduru
27262,430,6/16/2015,Intermediate,Intermediate,Intermediate
27264,189,6/15/2015,Mylavaram,G. Konduru,Chevuturu
27266,256,6/19/2015,Jaggaiahpeta,Jaggaiahpeta,S M Peta
27269,498,6/1/2015,Jaggaiahpeta,Penuganchiprolu,Kollikulla
27270,162,7/19/2015,Nandigama,Chanderlapadu,Chanderlapadu
27271,475,6/9/2015,Jaggaiahpeta,Penuganchiprolu,Intermediate
27275,482,6/30/2015,Jaggaiahpeta,Penuganchiprolu,Nawabpeta
27277,80,6/16/2015,Mylavaram,Ibrahimpatnam,Kotikalapudi
27278,8,6/15/2015,Tiruvuru,Vissannapeta,Putrela
27279,436,5/27/2015,Nandigama,Veerullapadu,Thati Gummi
27279,254,6/3/2015,Nandigama,Chanderlapadu,Intermediate
27279,460,6/28/2015,Tiruvuru,Gampalagudem,GAMPALAGUDEM
27281,260,6/15/2015,Jaggaiahpeta,Jaggaiahpeta,Gandrai
27282,463,6/1/2015,Tiruvuru,Gampalagudem,KOTHAPALLI
27282,294,6/4/2015,Jaggaiahpeta,Nadigama,Turragudipadu
27282,270,6/13/2015,Mylavaram,Reddygudem,Intermediate
27284,261,5/27/2015,Mylavaram,Reddygudem,Kunaparajparva
27285,134,6/14/2015,Jaggaiahpeta,Vatsavai,CH .M.Palli
27287,364,7/1/2015,Mylavaram,Mylavaram,mylavaram
27288,456,5/29/2015,Tiruvuru,Gampalagudem,GOSAVEEDU
27288,221,6/9/2015,Nandigama,Chanderlapadu,Chinthalapadu
27288,89,7/6/2015,Jaggaiahpeta,Vatsavai,Makkapeta
27289,460,6/13/2015,Tiruvuru,Gampalagudem,VINAGADAPA
27289,474,6/18/2015,Jaggaiahpeta,Penuganchiprolu,Penuganchiprolu
27293,130,7/1/2015,Jaggaiahpeta,Vatsavai,Polampalli
27294,487,6/13/2015,Jaggaiahpeta,Penuganchiprolu,Penuganchiprolu
27297,366,6/15/2015,Mylavaram,Reddygudem,Reddygudem
27299,380,6/15/2015,Mylavaram,Mylavaram,Chandragudem
27299,158,6/17/2015,Nandigama,Veerullapadu,V.Annavaram
27300,407,6/23/2015,Tiruvuru,A.Konduru,Ramachandrapuram
27301,374,7/8/2015,Mylavaram,Mylavaram,mylavaram
27301,159,6/18/2015,Nandigama,Veerullapadu,Intermediate
27303,404,6/19/2015,Tiruvuru,A.Konduru,Cheemalapadu
27305,290,6/26/2015,Intermediate,Intermediate,Intermediate
27309,421,5/29/2015,Intermediate,Intermediate,Intermediate
27310,286,6/8/2015,Mylavaram,Reddygudem,Intermediate
27313,340,6/5/2015,Tiruvuru,Tiruvuru,Mallela
27314,285,5/24/2015,Mylavaram,Reddygudem,Rudra varam
27314,349,7/4/2015,Tiruvuru,Tiruvuru,Anjaneyapuram
27314,65,6/6/2015,Mylavaram,Ibrahimpatnam,Mulapadu
27317,150,6/22/2015,Nandigama,Veerullapadu,Intermediate
27317,493,5/31/2015,Jaggaiahpeta,Penuganchiprolu,venkatapuram
27318,444,6/28/2015,Tiruvuru,Gampalagudem,RAJAVARAM
27318,333,7/6/2015,Tiruvuru,Tiruvuru,Choutapalli
27319,441,6/14/2015,Tiruvuru,Gampalagudem,GULLAPUDI
27320,139,5/24/2015,Jaggaiahpeta,Vatsavai,P.V.Guduam
27321,289,6/10/2015,Intermediate,Intermediate,Intermediate
27321,273,6/22/2015,Mylavaram,Reddygudem,Reddygudem
27322,489,6/19/2015,Jaggaiahpeta,Penuganchiprolu,Anigallapadu
27323,434,6/4/2015,Tiruvuru,Vissannapeta,Chandrupatla
27324,306,6/26/2015,Jaggaiahpeta,Nadigama,Konduru
27325,458,6/6/2015,Tiruvuru,Gampalagudem,ARLAPADU
27325,265,7/24/2015,Mylavaram,Ibrahimpatnam,Kondapalli
27330,458,6/8/2015,Tiruvuru,Gampalagudem,ARLAPADU
27330,430,7/11/2015,Tiruvuru,Vissannapeta,Vissannapeta
27331,25,6/17/2015,Tiruvuru,Gampalagudem,TUNIKIPADU
27333,190,6/17/2015,Mylavaram,G. Konduru,Chevuturu
27334,310,6/26/2015,Jaggaiahpeta,Nadigama,Gollamudi
27337,245,6/10/2015,Jaggaiahpeta,Jaggaiahpeta,Intermediate
27341,247,6/5/2015,Jaggaiahpeta,Jaggaiahpeta,Balusupadu
27342,379,6/23/2015,Mylavaram,Mylavaram,Chandragudem
27342,111,7/10/2015,Jaggaiahpeta,Vatsavai,Makkapeta
27344,437,7/3/2015,Tiruvuru,Vissannapeta,Vissannapeta
27346,354,6/12/2015,Mylavaram,Mylavaram,Chandragudem
27346,224,5/30/2015,Nandigama,Kanchikacherla,Kothapeta
27348,447,6/11/2015,Tiruvuru,Gampalagudem,NEMALI
27349,173,7/10/2015,Mylavaram,G. Konduru,G.kondur
27353,182,6/5/2015,Mylavaram,G. Konduru,Chervu madhavaram
27353,294,6/16/2015,Jaggaiahpeta,Nadigama,Rudravaram
27356,286,6/11/2015,Mylavaram,Reddygudem,Intermediate
27358,481,5/29/2015,Jaggaiahpeta,Penuganchiprolu,Mundlapadu
27359,458,6/27/2015,Tiruvuru,Gampalagudem,LINGALA
27359,364,7/14/2015,Mylavaram,Ibrahimpatnam,Kondapalli
27359,198,6/30/2015,Mylavaram,G. Konduru,Atkur
27360,69,5/27/2015,Mylavaram,Ibrahimpatnam,Elaprolu
27362,153,6/24/2015,Jaggaiahpeta,Jaggaiahpeta,Govrawaram
27364,20,6/12/2015,Tiruvuru,Gampalagudem,NEMALI
27364,299,7/18/2015,Nandigama,Veerullapadu,Alluru
27365,386,6/18/2015,Tiruvuru,A.Konduru,Khampampadu
27366,252,6/14/2015,Jaggaiahpeta,Jaggaiahpeta,Gandrai
27371,247,6/7/2015,Jaggaiahpeta,Jaggaiahpeta,Balusupadu
27371,436,6/15/2015,Nandigama,Veerullapadu,Vellanki
27372,204,7/14/2015,Nandigama,Kanchikacherla,Kanchikacherla
27373,434,7/3/2015,Tiruvuru,Vissannapeta,Vissannapeta
27374,398,6/2/2015,Tiruvuru,A.Konduru,Koduru
27377,110,7/1/2015,Intermediate,Intermediate,Intermediate
27378,164,5/26/2015,Jaggaiahpeta,Jaggaiahpeta,Jayanthipuram
27383,462,6/14/2015,Tiruvuru,Gampalagudem,GULLAPUDI
27384,427,6/22/2015,Tiruvuru,Vissannapeta,Tatakuntla
27385,177,6/30/2015,Mylavaram,G. Konduru,Pinapaka
27388,56,6/23/2015,Tiruvuru,Gampalagudem,SOBBALA
27389,442,6/17/2015,Tiruvuru,Gampalagudem,KONIJARAL
27391,281,6/3/2015,Mylavaram,Reddygudem,Rangapuram
27394,37,7/20/2015,Nandigama,Veerullapadu,Peddapuram
27394,152,7/22/2015,Nandigama,Chanderlapadu,Chanderlapadu
27400,438,6/10/2015,Tiruvuru,Vissannapeta,Intermediate
27400,186,6/25/2015,Mylavaram,G. Konduru,Velaturu
27402,232,7/5/2015,Nandigama,Chanderlapadu,Thurlapadu
27403,315,7/19/2015,Nandigama,Chanderlapadu,Chanderlapadu
27406,52,6/18/2015,Mylavaram,Ibrahimpatnam,Kachavaram
27407,72,6/1/2015,Mylavaram,Ibrahimpatnam,Elaprolu
27407,278,6/13/2015,Mylavaram,Reddygudem,Intermediate
27409,232,6/16/2015,Intermediate,Intermediate,Intermediate
27409,317,6/27/2015,Jaggaiahpeta,Nadigama,Gollamudi
27411,423,7/6/2015,Tiruvuru,Vissannapeta,Vissannapeta
27413,192,6/18/2015,Mylavaram,G. Konduru,Koduru
27415,447,6/17/2015,Tiruvuru,Gampalagudem,NEMALI
27416,447,6/5/2015,Tiruvuru,Gampalagudem,AMMIREDDYGUDEM
27416,390,6/30/2015,Tiruvuru,A.Konduru,Madhavaram
27417,212,6/6/2015,Nandigama,Kanchikacherla,Pendyala
27419,443,6/7/2015,Tiruvuru,Gampalagudem,AMMIREDDYGUDEM
27420,148,6/25/2015,Jaggaiahpeta,Jaggaiahpeta,Intermediate
27420,404,6/30/2015,Tiruvuru,A.Konduru,Cheemalapadu
27420,152,7/11/2015,Nandigama,Chanderlapadu,Muppalla
27421,273,5/26/2015,Mylavaram,Reddygudem,Kunaparajparva
27421,469,6/17/2015,Tiruvuru,Gampalagudem,KONIJARAL
27422,252,6/5/2015,Jaggaiahpeta,Jaggaiahpeta,Gandrai
27424,240,7/17/2015,Nandigama,Chanderlapadu,Chanderlapadu
27425,164,6/27/2015,Jaggaiahpeta,Jaggaiahpeta,Govrawaram
27426,49,6/11/2015,Tiruvuru,Vissannapeta,Narasapuram
27427,123,6/11/2015,Nandigama,Veerullapadu,Ponnavaram
27428,373,5/23/2015,Mylavaram,Mylavaram,Ganapavaram
27428,22,7/6/2015,Intermediate,Intermediate,Intermediate
27431,72,6/6/2015,Mylavaram,Ibrahimpatnam,GunTupalli
27431,486,6/30/2015,Jaggaiahpeta,Penuganchiprolu,Nawabpeta
27432,233,5/31/2015,Jaggaiahpeta,Jaggaiahpeta,Intermediate
27439,153,7/1/2015,Jaggaiahpeta,Jaggaiahpeta,Budavada
27440,398,6/1/2015,Tiruvuru,A.Konduru,Koduru
27440,262,6/29/2015,Intermediate,Intermediate,Intermediate
27443,227,6/13/2015,Nandigama,Kanchikacherla,Pendyala
27444,143,7/1/2015,Nandigama,Chanderlapadu,Bobbillapadu
27446,496,6/6/2015,Jaggaiahpeta,Penuganchiprolu,Sanagapadu
27447,147,5/30/2015,Jaggaiahpeta,Jaggaiahpeta,Takkellapadu
27448,150,5/27/2015,Nandigama,Veerullapadu,Bodawada
27450,220,6/22/2015,Nandigama,Kanchikacherla,Gottimukkala
27450,17,7/5/2015,Tiruvuru,Vissannapeta,Vissannapeta
27451,133,7/16/2015,Jaggaiahpeta,Vatsavai,Vatsavai
27451,242,7/24/2015,Mylavaram,Ibrahimpatnam,Kondapalli
27455,165,5/27/2015,Nandigama,Chanderlapadu,Intermediate
27455,234,7/9/2015,Nandigama,Chanderlapadu,Konayapalem
27456,297,6/27/2015,Nandigama,Nandigama,Munagacherla
27458,197,6/23/2015,Mylavaram,G. Konduru,Gaddamanugu
27460,182,6/4/2015,Mylavaram,G. Konduru,Chervu madhavaram
27461,126,6/21/2015,Jaggaiahpeta,Vatsavai,Kambhampadu
27465,489,7/10/2015,Intermediate,Intermediate,Intermediate
27465,248,7/23/2015,Nandigama,Chanderlapadu,Chanderlapadu
27466,261,5/26/2015,Mylavaram,Reddygudem,Kunaparajparva
27467,272,6/2/2015,Mylavaram,Reddygudem,Moddulaparva
27468,164,6/12/2015,Jaggaiahpeta,Jaggaiahpeta,K.Agraharam
27469,474,6/12/2015,Jaggaiahpeta,Penuganchiprolu,Penuganchiprolu
27475,149,6/4/2015,Nandigama,Chanderlapadu,Gudimetla
27475,296,6/7/2015,Jaggaiahpeta,Nadigama,Ramireddy palli
27478,68,7/8/2015,Nandigama,Kanchikacherla,Paritala
27479,133,7/4/2015,Jaggaiahpeta,Vatsavai,Polampalli
27479,245,7/10/2015,Intermediate,Intermediate,Intermediate
27480,52,6/26/2015,Intermediate,Intermediate,Intermediate
27481,112,5/29/2015,Jaggaiahpeta,Vatsavai,Dechupalem
27481,382,6/5/2015,Tiruvuru,A.Konduru,Polishettipadu
27487,109,6/12/2015,Nandigama,Veerullapadu,Dachavaram
27487,81,6/17/2015,Mylavaram,Ibrahimpatnam,Kachavaram
27493,296,5/29/2015,Jaggaiahpeta,Nadigama,Konathamatmakuru
27493,287,6/29/2015,Intermediate,Intermediate,Intermediate
27494,86,5/31/2015,Mylavaram,Ibrahimpatnam,Kethanakonda
27494,178,7/10/2015,Mylavaram,G. Konduru,G.kondur
27494,303,7/17/2015,Nandigama,Chanderlapadu,Chanderlapadu
27497,437,5/28/2015,Tiruvuru,Vissannapeta,Vemireddipalli
27498,69,5/25/2015,Mylavaram,Ibrahimpatnam,Elaprolu
27498,469,7/2/2015,Tiruvuru,Gampalagudem,PENUGOLANU
27498,265,7/25/2015,Mylavaram,Ibrahimpatnam,Kondapalli
27499,41,6/25/2015,Nandigama,Veerullapadu,Intermediate
27500,124,7/23/2015,Jaggaiahpeta,Vatsavai,Vatsavai
27502,478,6/22/2015,Jaggaiahpeta,Penuganchiprolu,Penuganchiprolu
27502,302,6/23/2015,Jaggaiahpeta,Nadigama,Rudravaram
27503,299,6/16/2015,Jaggaiahpeta,Nadigama,Jonnalagadda
27504,393,6/25/2015,Tiruvuru,A.Konduru,Khampampadu
27506,186,7/9/2015,Mylavaram,G. Konduru,Velagaleru
27507,434,7/9/2015,Tiruvuru,Vissannapeta,Vissannapeta
27508,14,6/15/2015,Tiruvuru,Vissannapeta,Narasapuram
27510,448,5/28/2015,Tiruvuru,Gampalagudem,GOSAVEEDU
27510,337,6/14/2015,Tiruvuru,Tiruvuru,Kakarla
27511,241,6/10/2015,Jaggaiahpeta,Jaggaiahpeta,Gandrai
27513,467,7/1/2015,Tiruvuru,Gampalagudem,PENUGOLANU
27514,325,6/26/2015,Tiruvuru,Tiruvuru,Intermediate
27514,418,7/9/2015,Tiruvuru,Tiruvuru,Choutapalli
27515,271,7/11/2015,Intermediate,Intermediate,Intermediate
27516,201,6/11/2015,Nandigama,Kanchikacherla,Vemulapalli
27519,441,7/3/2015,Intermediate,Intermediate,Intermediate
27521,23,6/28/2015,Intermediate,Intermediate,Intermediate
27523,389,5/27/2015,Tiruvuru,A.Konduru,Vallampatla
27524,358,6/4/2015,Intermediate,Intermediate,Intermediate
27524,243,7/2/2015,Intermediate,Intermediate,Intermediate
27526,152,6/16/2015,Nandigama,Chanderlapadu,Eturu
27527,377,5/20/2015,Mylavaram,Mylavaram,Ganapavaram
27528,85,6/6/2015,Mylavaram,Ibrahimpatnam,Chilukuru
27529,163,6/14/2015,Nandigama,Chanderlapadu,Chinthalapadu
27530,265,7/25/2015,Mylavaram,Ibrahimpatnam,Kondapalli
27535,293,5/26/2015,Jaggaiahpeta,Nadigama,Konathamatmakuru
27535,128,6/3/2015,Jaggaiahpeta,Vatsavai,Kakaravai
27535,3,6/30/2015,Nandigama,Chanderlapadu,Bobbillapadu
27538,127,5/26/2015,Jaggaiahpeta,Vatsavai,Dechupalem
27538,366,6/22/2015,Mylavaram,Reddygudem,Reddygudem
27541,306,6/17/2015,Jaggaiahpeta,Nadigama,Jonnalagadda
27542,57,6/13/2015,Mylavaram,Ibrahimpatnam,GunTupalli
27542,133,7/19/2015,Jaggaiahpeta,Vatsavai,Vatsavai
27543,198,6/11/2015,Mylavaram,G. Konduru,Intermediate
27545,429,7/5/2015,Nandigama,Chanderlapadu,Thurlapadu
27547,18,6/24/2015,Tiruvuru,Vissannapeta,Putrela
27548,208,7/7/2015,Nandigama,Kanchikacherla,Kanchikacherla
27549,147,5/31/2015,Jaggaiahpeta,Jaggaiahpeta,Takkellapadu
27550,354,6/4/2015,Mylavaram,Mylavaram,Chandrala
27551,374,7/4/2015,Mylavaram,Mylavaram,mylavaram
27552,399,5/22/2015,Tiruvuru,A.Konduru,Marepalli
27554,112,6/14/2015,Jaggaiahpeta,Vatsavai,Pedamodugapalli
27556,287,7/16/2015,Mylavaram,Ibrahimpatnam,Kondapalli
27557,303,5/29/2015,Nandigama,Nandigama,Kethaveerunipadu
27557,213,7/15/2015,Nandigama,Kanchikacherla,Kanchikacherla
27558,311,6/5/2015,Nandigama,Nandigama,Adiviravulapadu
27559,362,5/26/2015,Mylavaram,Mylavaram,Ganapavaram
27562,79,6/15/2015,Mylavaram,Ibrahimpatnam,Kotikalapudi
27562,178,6/30/2015,Mylavaram,G. Konduru,Pinapaka
27562,190,6/26/2015,Mylavaram,G. Konduru,Chevuturu
27563,265,6/16/2015,Mylavaram,Reddygudem,Intermediate
27566,233,6/5/2015,Jaggaiahpeta,Jaggaiahpeta,Balusupadu
27569,182,5/28/2015,Mylavaram,G. Konduru,Gangineni palem
27571,321,6/29/2015,Intermediate,Intermediate,Intermediate
27573,442,5/25/2015,Tiruvuru,Gampalagudem,GOSAVEEDU
27573,57,5/29/2015,Mylavaram,Ibrahimpatnam,Thummalapalem
27573,253,7/23/2015,Mylavaram,Ibrahimpatnam,Kondapalli
27574,265,5/22/2015,Mylavaram,Reddygudem,Patha naguluru
27574,476,6/10/2015,Jaggaiahpeta,Penuganchiprolu,Anigallapadu
27574,243,6/18/2015,Intermediate,Intermediate,Intermediate
27575,212,5/24/2015,Nandigama,Kanchikacherla,Munnaluru
27577,490,7/14/2015,Intermediate,Intermediate,Intermediate
27579,495,6/14/2015,Jaggaiahpeta,Penuganchiprolu,Anigallapadu
27581,249,6/21/2015,Jaggaiahpeta,Jaggaiahpeta,S M Peta
27581,134,6/22/2015,Jaggaiahpeta,Vatsavai,Chityala
27582,153,7/4/2015,Jaggaiahpeta,Jaggaiahpeta,Budavada
27582,315,7/19/2015,Nandigama,Chanderlapadu,Chanderlapadu
27583,282,6/8/2015,Mylavaram,Reddygudem,Intermediate
27584,120,6/16/2015,Jaggaiahpeta,Vatsavai,Pedamodugapalli
27584,25,7/1/2015,Tiruvuru,Gampalagudem,PENUGOLANU
27586,150,5/27/2015,Nandigama,Veerullapadu,Bodawada
27588,486,6/15/2015,Jaggaiahpeta,Penuganchiprolu,Penuganchiprolu
27588,134,7/11/2015,Jaggaiahpeta,Intermediate,Intermediate
27590,269,6/10/2015,Mylavaram,Reddygudem,Intermediate
27590,364,6/22/2015,Mylavaram,Mylavaram,Intermediate
27590,400,6/24/2015,Tiruvuru,A.Konduru,Intermediate
27591,277,6/5/2015,Mylavaram,Reddygudem,Intermediate
27596,93,6/16/2015,Mylavaram,Vijayawada (R),Kottur tadepalli
27597,495,5/23/2015,Jaggaiahpeta,Penuganchiprolu,Mundlapadu
27597,5,6/5/2015,Nandigama,Chanderlapadu,Chinthalapadu
27599,255,6/28/2015,Jaggaiahpeta,Jaggaiahpeta,Govrawaram
27600,253,6/7/2015,Jaggaiahpeta,Jaggaiahpeta,Intermediate
27600,398,6/27/2015,Tiruvuru,A.Konduru,A. Konduru
27601,493,6/21/2015,Jaggaiahpeta,Penuganchiprolu,Penuganchiprolu
27601,382,7/3/2015,Tiruvuru,A.Konduru,Khampampadu
27603,230,6/25/2015,Nandigama,Kanchikacherla,Moguluru
27605,375,6/29/2015,Mylavaram,Mylavaram,mylavaram
27606,202,6/28/2015,Nandigama,Kanchikacherla,Keesara
27608,20,7/2/2015,Tiruvuru,Gampalagudem,PENUGOLANU
27608,240,7/8/2015,Nandigama,Chanderlapadu,Thurlapadu
27608,236,7/13/2015,Nandigama,Chanderlapadu,Muppalla
27608,95,7/17/2015,Jaggaiahpeta,Vatsavai,Vatsavai
27610,269,5/25/2015,Mylavaram,Reddygudem,Rudra varam
27611,483,6/28/2015,Jaggaiahpeta,Penuganchiprolu,Intermediate
27611,65,7/4/2015,Intermediate,Intermediate,Intermediate
27612,143,5/24/2015,Nandigama,Chanderlapadu,Munagalapalli
27616,377,6/19/2015,Mylavaram,Mylavaram,Chandragudem
27616,360,7/16/2015,Intermediate,Intermediate,Intermediate
27618,9,5/31/2015,Nandigama,Kanchikacherla,Intermediate
27618,272,6/10/2015,Mylavaram,Reddygudem,Intermediate
27619,442,6/7/2015,Tiruvuru,Gampalagudem,KONIJARAL
